2.966179787157271486e-01;1.408922193689036373e+00;7.650816266575320768e+00
9.550423387600083247e-01;1.536016434858803237e+00;7.650626323148707719e+00
-2.344638135525216605e+00;-8.366203754725969333e-01;8.196219928083641193e+00
-2.344638135525216605e+00;-8.366203754725969333e-01;8.196219928083641193e+00
-2.766716213778251721e+00;1.160919017525025909e+00;7.560570109980366382e+00
5.423603207530369730e-01;1.823909667235236176e+00;7.627141991528154641e+00
-1.580700248624454518e-01;4.878829833276546180e-01;7.890699517937569851e+00
6.204861061317604731e-01;1.619785758200718906e+00;7.675254781015333982e+00
6.980396328908088366e-01;1.803773186805320394e+00;7.608766012053293615e+00
-2.154019938928702249e+00;1.586343116136899045e+00;7.539917646907893456e+00
3.594814388570675145e+00;1.194935762157073977e+00;8.461878866482210881e+00
-2.011329786825028609e+00;9.409077836944462758e-01;7.667725206108310765e+00
-2.236711962725494551e+00;9.650463066411403279e-01;7.641693231954474363e+00
2.488551368653008300e+00;-1.854920706546719922e-01;8.815089366104212232e+00
3.121564017818589387e-01;1.579263575933874009e+00;7.594383302674468261e+00
6.090390847756865789e-01;-7.340190272914821623e-01;8.336008773310403797e+00
1.331794626922391700e+00;4.013286964579910188e-01;8.016982207061248644e+00
-2.661891710450548398e+00;7.633495079561589680e-01;7.674466564342018238e+00
-2.236711962725494551e+00;9.650463066411403279e-01;7.641693231954474363e+00
-2.340353214278131144e+00;-7.067207896568200587e-01;8.158703189832602121e+00
-9.950384859432757079e-01;1.051782157842434451e+00;7.638546744612542128e+00
1.573038126202345399e+00;3.725240203892734581e-01;8.053324045912944484e+00
-3.033797614611502880e+00;-4.092093195190756316e-01;8.042189163990000722e+00
5.135326556238991591e-01;5.267696118444727960e-01;7.916792735066237263e+00
2.373218319289751854e-01;2.600285251610292003e-01;7.959975936477804659e+00
-2.773651181826460199e+00;-2.770936778687895341e+00;8.523247596248776148e+00
-2.011329786825028609e+00;9.409077836944462758e-01;7.667725206108310765e+00
