3.056456374788997787e-01;1.410438501826942082e+00;7.669472693637193750e+00
9.640651471397067018e-01;1.541917995536065566e+00;7.684739491931659394e+00
-2.341841089045514579e+00;-8.371840305072947297e-01;8.213772489331704563e+00
-2.343665980566625340e+00;-8.379377286281425308e-01;8.218717741264553567e+00
-2.765619910161650541e+00;1.164112460087093126e+00;7.580499313782400606e+00
5.509653507405111172e-01;1.823624464146346380e+00;7.635996955055921909e+00
-1.493855534808242458e-01;4.893161578506305398e-01;7.896605679326981431e+00
6.292775343369888530e-01;1.624615409344563943e+00;7.703125937231209086e+00
7.070452383396057527e-01;1.810308248076174076e+00;7.646664664482784701e+00
-2.148800832098749503e+00;1.590233865993037954e+00;7.555709993864338614e+00
3.601249548866498174e+00;1.195177100722680574e+00;8.468610504419508800e+00
-2.006730644221677462e+00;9.428362099553210252e-01;7.684544799045719188e+00
-2.235595858251112400e+00;9.694877801000771900e-01;7.665736638105559386e+00
2.498484729673871030e+00;-1.852037409488352659e-01;8.832740966181599873e+00
3.201562671202846655e-01;1.583182092881886049e+00;7.619361819745062547e+00
6.167924649944076521e-01;-7.335124912091507410e-01;8.330711442019458346e+00
1.340213036297338789e+00;4.018034017722268980e-01;8.044293244479558069e+00
-2.666324252241854431e+00;7.677822878637646786e-01;7.711038805395091345e+00
-2.233130275145209787e+00;9.683957008248547105e-01;7.659325364239648160e+00
-2.334021932824961176e+00;-7.064457236597313505e-01;8.164913066974568423e+00
-9.893403793554141901e-01;1.054234603608914966e+00;7.657403066350283005e+00
1.580864211930580909e+00;3.740668413221112654e-01;8.067977921297933008e+00
-3.031164684304168855e+00;-4.084799389169952999e-01;8.057188598297022608e+00
5.218772725492806241e-01;5.284668781619590305e-01;7.938238511341665138e+00
2.437945725345339876e-01;2.604376623316995709e-01;7.996037810131846335e+00
-2.763838596668176883e+00;-2.766975554360290968e+00;8.522967668294977983e+00
-2.008436105301517838e+00;9.438419402592433949e-01;7.689359760268727584e+00
-2.812983229235293869e+00;2.381503456050966805e-01;7.863707994344416363e+00
7.137597102235744284e-01;1.423038703984125242e+00;7.738118217858773740e+00
1.381159234527168600e+00;-1.419381992252453095e-01;8.210861852759979485e+00
7.070817275815028946e-01;1.812492723985056786e+00;7.657939367962311117e+00
-3.009812191557311500e+00;-4.086652635684138168e-01;8.051509797789716316e+00
-2.069425654574766682e+00;5.303375788793672774e-01;7.812406890288035477e+00
8.376045439196818654e-01;1.444443366626007919e+00;7.745858380253760167e+00
3.778125128584295389e-01;-5.445675109179070050e-01;8.250978701819262184e+00
1.183435588103131764e+00;-7.150346971092941262e-01;8.371309165581577005e+00
1.094981861940824031e+00;1.801111799765384991e-01;8.097786134923961043e+00
-5.408134245928110095e-01;-3.360538860301315323e-01;8.184261205466082600e+00
-8.720225107394590225e-01;-3.175485361212754487e+00;9.115341604039052470e+00
-7.718809777836151131e-02;1.134555010243123579e-01;8.023476869042305282e+00
-4.801680072077589401e+00;-6.878725919994298499e-01;8.534512967385721183e+00
1.059632662629872213e+00;4.527658847037372980e-01;7.997203495793788974e+00
-1.952507256551915482e+00;-3.257753552079573733e+00;8.711880270905918877e+00
4.767044529897370708e+00;3.167362907295623309e-01;8.809865499524132559e+00
2.073657909084386797e-01;-2.178832690757451562e+00;8.542831593792543643e+00
2.331700693147458647e+00;-6.154024577204990631e-01;8.954807788417594949e+00
-3.010865891111707437e+00;-6.538928456277396384e-01;8.129581256914548248e+00
-4.551619680299600290e+00;-3.161930576417335992e+00;1.045372046244408537e+01
7.020883811407484520e-01;-6.418662203609499795e-01;8.307662035166043069e+00
-2.923929228576136463e-01;-1.433529675130538750e-01;8.088530548915871421e+00
-9.011450180487279304e-02;-4.972974839745579467e-02;8.069970896603306798e+00
-4.571801620969554669e+00;-3.800610303911878152e+00;1.063770272392368987e+01
-1.525455585471006570e+00;-1.082722796432146861e+00;8.330755305882949102e+00
4.765587216754583189e-01;5.264187026384189450e-01;7.932116956337388558e+00
2.136754808090033098e-01;-2.262317562871710430e-01;8.144113446227882136e+00
-6.695172489891736411e-01;-7.074389668443590296e-01;8.247271713791180403e+00
-2.705491129468622802e+00;-1.955317431752838786e-01;8.007887783565470485e+00
-2.666324252241854431e+00;7.677822878637646786e-01;7.711038805395091345e+00
-2.875691901429443309e+00;1.532061228494429050e-01;7.875721512127496382e+00
2.642982501949849627e+00;-3.802688225869959027e+00;1.111315630427089651e+01
-1.074533794122783381e-01;1.107873654837124300e-01;8.017698064997128782e+00
1.275388827265147684e+00;2.576416392566253655e-01;8.077912207891539964e+00
1.026939197152752614e+00;1.365230806445194289e-01;8.105324821404812141e+00
2.446344259245611941e+00;-6.148796375772058731e-01;8.969041654258063545e+00
-1.291179344449121802e-01;1.014701123949224154e-01;8.019321885376378134e+00
1.214845897027859056e+00;-5.141432422367822608e-02;8.174720787763712693e+00
-1.757867858994852206e+00;-2.447324855601067661e-01;8.066044718366114807e+00
8.380906498435285457e-01;1.829012449241580685e+00;7.655275976153801842e+00
1.265793965422687295e+00;2.715028056062787631e-01;8.076153879020537829e+00
-2.720035575743890988e+00;-3.232840851438525398e-01;8.037456312800056679e+00
-3.923486800482065689e-02;4.160882630535185367e-01;7.926278354397828352e+00
-1.029625187992436741e+00;-1.811853811417930782e+00;8.589768102341157174e+00
3.601249548866498174e+00;1.195177100722680574e+00;8.468610504419508800e+00
1.080936122883626505e+00;2.976507756879112065e-01;8.057442574676073832e+00
1.422523300898931309e+00;3.817208526839546701e-01;8.061972288480065529e+00
-3.024114052832233224e+00;2.943628350951176254e-01;7.837392961487061882e+00
1.075037351664800273e-01;2.319646066267505025e-01;8.005383374766527282e+00
-2.084825631095863496e+00;-8.159702603830504275e-01;8.209809981480292507e+00
-4.059271190091270576e+00;-3.567944291394908318e-01;8.522966145831132323e+00
