-5.216325086988438109e-01;8.910294081248403275e-01;3.471697124937366041e+00
3.230932448656846923e-01;4.436291584365930629e-01;4.348591454996464378e+00
-3.081181781534986786e-01;8.903977260400193217e-01;3.433876696224407610e+00
3.702275163338469843e-01;-3.711824225400151001e-01;4.651968302437778924e+00
-2.558257383882939218e-01;3.363569443371314249e-01;4.447493918896527454e+00
-8.471995375800130956e-01;8.920667380300938420e-01;3.527327337436692911e+00
1.500768174619158346e+00;-1.942807043336702566e-01;4.609936667038964764e+00
1.794980392677830938e+00;-1.428373406939839940e+00;4.625589268952913891e+00
1.622799393830009151e+00;-1.066992574937618565e+00;4.627645900992700234e+00
1.260881593316277582e+00;-1.179990101925084911e+00;4.702520517179764603e+00
3.231148663416613664e-01;4.437019060648341173e-01;4.348618413965417595e+00
1.260871110155924901e+00;-1.179959998258778286e+00;4.702472795362083957e+00
-2.917220096140196728e-01;3.290553836570827007e-01;4.454806119358266869e+00
1.418031316618606041e+00;-1.070646805736264362e+00;4.673586955106673102e+00
-1.796768990039976088e-01;7.075283170328262594e-01;3.441457374779146594e+00
1.702720830695537257e+00;8.307995625367754489e-01;4.508383217354553274e+00
-8.471854028739564946e-01;8.921041201988098024e-01;3.527375119866654973e+00
-5.210965745959269535e-01;8.905684272137532886e-01;3.470092839477266988e+00
-2.205275314950138621e-01;5.497316761883965786e-01;4.368876904216942414e+00
6.336006608946018748e-01;4.320319607800398587e-01;4.289948445778956732e+00
1.726252854366116418e+00;2.456985200877115638e-01;4.551324460490742574e+00
1.485490843946119632e+00;5.478582650523443620e-01;4.569006548115735811e+00
1.154387140709771442e+00;-5.444316697266734506e-01;4.687358970004551040e+00
5.501388513687377468e-01;3.407339966108771656e-01;4.316897671596752417e+00
3.936238049282226314e-01;3.587463944427725093e-01;4.335539817803216955e+00
1.599297500435710395e+00;-1.456411403969072982e+00;4.651431131271093200e+00
8.379692130940274986e-01;1.275497672689333839e-01;4.442809869168354631e+00
1.580289396433430582e+00;2.225026262793926290e-01;4.559360583236252928e+00
4.530807524152090648e-01;3.717513581819928414e-01;4.327396212260148367e+00
6.931418801250415207e-01;4.349834971038119558e-01;4.284609930114418042e+00
-1.508272987951650435e-01;3.639513028028672492e-01;4.438686181688624721e+00
6.104932421951576593e-01;4.302027097788552745e-01;4.294197348988410212e+00
2.330860177897553509e-01;4.321041881935431817e-01;4.361624085858927025e+00
7.613130000531891373e-01;-1.317405791985579278e+00;4.794274235916369697e+00
-1.775886015417170449e-01;7.448562317649674025e-01;3.436965350810377018e+00
1.816960351590372724e+00;8.881696398938645487e-01;4.484675542497932987e+00
1.778110570836942683e+00;4.449955914074111771e-03;4.542346708283101719e+00
9.752025368821751750e-01;-5.443322086325605991e-01;4.715872055445085032e+00
-1.189448550571782157e-02;-1.223672190044048147e+00;4.561766714092942543e+00
1.214176667728460446e+00;-1.096280638306173172e+00;4.704786180045941180e+00
5.795249663890114089e-01;-6.497721123818026023e-02;4.599773964493894418e+00
-5.185505788444428887e-01;5.532030290598521916e-01;4.431622223834431828e+00
6.415202036350016179e-01;4.452978542932261030e-01;4.288584945919704516e+00
1.516049076237814486e+00;5.338074837957718088e-01;4.561223443570058045e+00
1.882664762563960092e+00;8.908654072893835707e-01;4.476914775738535468e+00
-9.828143356524905727e-02;3.446822545236308821e-01;4.425096562827847357e+00
1.710700257945984459e+00;-1.610245276590462682e+00;4.646725754217070126e+00
1.488408357043905283e+00;6.952799391001477369e-01;4.561911331660299496e+00
-2.161217941424330713e-01;7.080486439719287928e-01;3.446347097486341937e+00
1.377252851257029231e+00;-1.428154722090513973e+00;4.703598143572601309e+00
1.228755249001068472e+00;9.509304499773039987e-02;4.641551494534548183e+00
8.107656055608323253e-01;3.703750343647621568e-01;4.266348677793536659e+00
1.335633462970819085e+00;1.645387198492467840e-01;4.611686229899992995e+00
1.953425421479307644e+00;1.108047502386906524e+00;4.372754512444007702e+00
-1.931054637056365930e+00;1.056576964711031907e+00;5.043245454339014167e+00
-6.487554035904068428e-01;-8.660645369336415766e-02;4.704630082300653271e+00
1.441584085651282932e+00;5.183752719598017089e-01;4.577196052167338713e+00
-1.681766226084517646e+00;-7.004336533034435375e-01;5.180578768660609512e+00
8.275806644212736485e-01;3.566006504677678990e-01;4.262517675402103023e+00
5.304203622548333552e-01;-1.316179287227054351e+00;4.834127574208626044e+00
-3.431872190686288127e-01;-1.224768755846529888e+00;4.616031265503560910e+00
-2.188778181769364561e+00;-3.533237554132229175e-01;5.243103126204329278e+00
-2.341130565278218612e+00;-5.008061725547821030e-01;5.276579810482885158e+00
-4.349837827438565729e-01;-1.476281892593416689e+00;4.618425674547540716e+00
1.223977040024589513e+00;-8.538229623606832241e-01;4.699127359566600326e+00
1.624118617694893185e+00;-1.411509890109692078e+00;4.652456859037811476e+00
-1.931054637056365930e+00;1.056576964711031907e+00;5.043245454339014167e+00
1.612782742452038676e+00;9.884697830385030803e-01;4.440602772877555005e+00
-1.770835288338621361e-01;4.407391008160811419e-01;4.431798985787979817e+00
1.626612711157228164e+00;2.556921323709306360e-01;4.560255409203423760e+00
5.864637649858017721e-01;-1.466865649734957699e+00;4.829942316616731013e+00
1.177012996784152776e-01;3.603579552351244275e-01;4.384057784573661465e+00
2.013195721840773444e+00;-1.246760388667842757e-02;4.503400385991524146e+00
3.719209560486941291e-01;4.598707144866662211e-02;4.628383845013542164e+00
1.726252854366116418e+00;2.456985200877115638e-01;4.551324460490742574e+00
